StartTime,B01_DE,B01_DK,B01_HU,B01_IT,B01_NE,B01_PO,B01_SE,B01_SP,B01_UK,B09_DE,B09_DK,B09_HU,B09_IT,B09_NE,B09_PO,B09_SE,B09_SP,B09_UK,B10_DE,B10_DK,B10_HU,B10_IT,B10_NE,B10_PO,B10_SE,B10_SP,B10_UK,B11_DE,B11_DK,B11_HU,B11_IT,B11_NE,B11_PO,B11_SE,B11_SP,B11_UK,B12_DE,B12_DK,B12_HU,B12_IT,B12_NE,B12_PO,B12_SE,B12_SP,B12_UK,B13_DE,B13_DK,B13_HU,B13_IT,B13_NE,B13_PO,B13_SE,B13_SP,B13_UK,B15_DE,B15_DK,B15_HU,B15_IT,B15_NE,B15_PO,B15_SE,B15_SP,B15_UK,B16_DE,B16_DK,B16_HU,B16_IT,B16_NE,B16_PO,B16_SE,B16_SP,B16_UK,B18_DE,B18_DK,B18_HU,B18_IT,B18_NE,B18_PO,B18_SE,B18_SP,B18_UK,B19_DE,B19_DK,B19_HU,B19_IT,B19_NE,B19_PO,B19_SE,B19_SP,B19_UK,Load_DE,Load_DK,Load_HU,Load_IT,Load_NE,Load_PO,Load_SE,Load_SP,Load_UK,green_energy_DE,green_energy_DK,green_energy_HU,green_energy_IT,green_energy_NE,green_energy_PO,green_energy_SE,green_energy_SP,green_energy_UK,surplus_DE,surplus_DK,surplus_HU,surplus_IT,surplus_NE,surplus_PO,surplus_SE,surplus_SP,surplus_UK,target
2022-01-27 21:00:00,18043.0,401.0,542.0,654.0,40.0,229.0,,489.0,,92.0,,4.0,628.0,,,,0.0,,496.0,,,,,19.0,,,,4334.0,,48.0,2018.0,0.0,204.0,,704.0,,251.0,,56.0,213.0,,0.0,6899.0,1014.0,,,,,,,,0.0,0.0,,586.0,,47.0,,,,,112.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,,21143.0,1865.0,,,6818.0,,,0.0,,138102.0,2534.0,530.0,3062.0,7144.0,6412.0,6574.0,9156.0,69.0,253573.0,4187.0,23887.0,31950.0,51366.0,19874.0,16995.0,29226.0,2287.0,183047.0,4803.0,1227.0,6575.0,14002.0,6864.0,13473.0,11527.0,69.0,-70526.0,616.0,-22660.0,-25375.0,-37364.0,-13010.0,-3522.0,-17699.0,-2218.0,DK
2022-05-30 20:00:00,18406.0,658.0,456.0,553.0,64.0,246.0,,472.0,,109.0,,0.0,626.0,,,,0.0,,9196.0,,,109.0,,5.0,,,,6521.0,,48.0,3587.0,0.0,135.0,,964.0,,607.0,,60.0,348.0,,7.0,7834.0,3940.0,,,,,,,,,0.0,,372.0,,54.0,,,,,112.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,,146.0,63.0,,0.0,0.0,,,0.0,,8663.0,104.0,155.0,1757.0,539.0,1162.0,1586.0,3784.0,,207699.0,3331.0,19605.0,29782.0,48866.0,18153.0,12168.0,28448.0,1704.0,44020.0,825.0,773.0,6980.0,603.0,1555.0,9420.0,9900.0,,-163679.0,-2506.0,-18832.0,-22802.0,-48263.0,-16598.0,-2748.0,-18548.0,,DK
2022-05-13 11:00:00,17177.0,302.0,532.0,525.0,80.0,235.0,,439.0,,95.0,,0.0,602.0,,,,0.0,,62.0,,,0.0,,0.0,,,,6303.0,,33.0,3255.0,0.0,180.0,,1025.0,,364.0,,34.0,219.0,,0.0,7024.0,938.0,,,,,,,,,0.0,,374.0,,57.0,,,,,118.0,,97705.0,710.0,4607.0,10931.0,773.0,3655.0,359.0,13697.0,,12296.0,1311.0,,,5771.0,,,0.0,,97424.0,2604.0,40.0,627.0,5599.0,2460.0,3520.0,1400.0,,260844.0,3883.0,20339.0,36561.0,37514.0,21415.0,14061.0,29471.0,1862.0,231800.0,4927.0,5303.0,16159.0,12223.0,6530.0,10903.0,17617.0,,-29044.0,1044.0,-15036.0,-20402.0,-25291.0,-14885.0,-3158.0,-11854.0,,DK
2022-11-17 14:00:00,18002.0,341.0,574.0,755.0,118.0,273.0,,376.0,,108.0,,0.0,619.0,,,,0.0,,8800.0,,,468.0,,668.0,,,,4570.0,,40.0,3626.0,0.0,144.0,,652.0,,425.0,,56.0,577.0,,37.0,10784.0,480.0,,,,,,,,,0.0,,500.0,,52.0,,,,,92.0,,4372.0,1.0,144.0,168.0,21.0,7.0,0.0,4656.0,,13530.0,1977.0,,0.0,8794.0,,,0.0,,107207.0,4017.0,5.0,3804.0,8155.0,2569.0,2550.0,18080.0,169.0,263689.0,5008.0,23329.0,38729.0,59302.0,25060.0,18817.0,28680.0,,157514.0,6336.0,871.0,10017.0,17088.0,3698.0,13334.0,24336.0,169.0,-106175.0,1328.0,-22458.0,-28712.0,-42214.0,-21362.0,-5483.0,-4344.0,,DK
2022-11-04 14:00:00,18934.0,554.0,678.0,714.0,73.0,250.0,,464.0,,96.0,,0.0,617.0,,,,0.0,,10329.0,,,660.0,,735.0,,,,5862.0,,42.0,3701.0,0.0,138.0,,664.0,,1118.0,,15.0,230.0,,38.0,7704.0,352.0,,,,,,,,,0.0,,496.0,,51.0,,,,,96.0,,7256.0,11.0,151.0,341.0,136.0,86.0,3.0,8384.0,,18880.0,1016.0,,12.0,5097.0,,,0.0,,14557.0,2822.0,424.0,4689.0,1954.0,1905.0,5713.0,12400.0,271.0,237773.0,4226.0,22091.0,36537.0,53543.0,23288.0,15345.0,27400.0,,77528.0,4403.0,1361.0,10964.0,7260.0,3152.0,13420.0,22360.0,271.0,-160245.0,177.0,-20730.0,-25573.0,-46283.0,-20136.0,-1925.0,-5040.0,,DK
2022-06-26 12:00:00,16498.0,140.0,429.0,484.0,103.0,221.0,,556.0,,61.0,,0.0,587.0,,,,0.0,,529.0,,,0.0,,4.0,,,,6084.0,,31.0,2247.0,0.0,111.0,,636.0,,865.0,,20.0,273.0,,0.0,8548.0,924.0,,,,,,,,,0.0,,356.0,,48.0,,,,,88.0,,109410.0,1099.0,5530.0,9228.0,698.0,4826.0,558.0,13052.0,,766.0,172.0,,0.0,206.0,,,0.0,,9108.0,1008.0,0.0,1289.0,1075.0,740.0,1636.0,3188.0,,187792.0,3808.0,17243.0,30990.0,33950.0,17147.0,11622.0,25700.0,1626.0,143677.0,2419.0,6058.0,14108.0,2082.0,5902.0,10742.0,18444.0,,-44115.0,-1389.0,-11185.0,-16882.0,-31868.0,-11245.0,-880.0,-7256.0,,SE
2022-08-01 09:00:00,16981.0,287.0,556.0,673.0,64.0,91.0,,488.0,,56.0,,0.0,612.0,,,,0.0,,3501.0,,,144.0,,0.0,,,,5097.0,,16.0,2149.0,0.0,115.0,,612.0,,863.0,,20.0,323.0,,0.0,9170.0,852.0,,,,,,,,,0.0,,352.0,,41.0,,,,,92.0,,91554.0,1429.0,5495.0,10761.0,980.0,4413.0,424.0,10952.0,,4018.0,693.0,,19.0,473.0,,,0.0,,25143.0,2015.0,17.0,3546.0,993.0,380.0,1614.0,2708.0,,247216.0,4420.0,18679.0,42547.0,37986.0,20631.0,13182.0,33436.0,,147565.0,4424.0,6145.0,18227.0,2510.0,4999.0,11208.0,15704.0,,-99651.0,4.0,-12534.0,-24320.0,-35476.0,-15632.0,-1974.0,-17732.0,,DK
2022-06-15 09:00:00,16352.0,238.0,440.0,563.0,114.0,233.0,,496.0,,72.0,,0.0,580.0,,,,0.0,,524.0,,,316.0,,0.0,,,,6554.0,,40.0,3489.0,0.0,116.0,,764.0,,512.0,,28.0,416.0,,0.0,6556.0,2392.0,,,,,,,,,0.0,,356.0,,52.0,,,,,100.0,,141236.0,815.0,6630.0,11084.0,1215.0,5291.0,563.0,8736.0,,358.0,77.0,,3.0,50.0,,,0.0,,2371.0,361.0,15.0,747.0,558.0,612.0,2784.0,1748.0,,255908.0,3977.0,18864.0,43631.0,32697.0,21424.0,14847.0,35220.0,1914.0,168335.0,1491.0,7205.0,17198.0,1937.0,6252.0,9903.0,14236.0,,-87573.0,-2486.0,-11659.0,-26433.0,-30760.0,-15172.0,-4944.0,-20984.0,,DK
2022-10-01 10:00:00,16698.0,23.0,404.0,666.0,63.0,77.0,,404.0,,100.0,,0.0,624.0,,,,0.0,,3130.0,,,,,0.0,,,,5705.0,,44.0,1420.0,0.0,141.0,,512.0,,227.0,,22.0,54.0,,0.0,5964.0,460.0,,,,,,,,,0.0,,388.0,,48.0,,,,,92.0,,31674.0,287.0,2517.0,9467.0,388.0,2578.0,172.0,13116.0,,18682.0,1468.0,,0.0,6087.0,,,0.0,,115249.0,913.0,19.0,4190.0,6929.0,2636.0,3815.0,2236.0,,225470.0,3787.0,18535.0,27786.0,35068.0,18658.0,13093.0,24468.0,,191853.0,2691.0,3054.0,16421.0,13467.0,5432.0,9951.0,16820.0,,-33617.0,-1096.0,-15481.0,-11365.0,-21601.0,-13226.0,-3142.0,-7648.0,,DK
2022-08-17 06:00:00,17746.0,486.0,556.0,653.0,60.0,50.0,,404.0,,72.0,,0.0,607.0,,,,0.0,,3901.0,,,445.0,,0.0,,,,5505.0,,12.0,3030.0,0.0,87.0,,576.0,,905.0,,20.0,424.0,,0.0,7347.0,1688.0,,,,,,,,,0.0,,352.0,,47.0,,,,,88.0,,48366.0,646.0,4005.0,6753.0,97.0,4252.0,292.0,920.0,,583.0,2.0,,0.0,1224.0,,,0.0,,4709.0,144.0,0.0,595.0,2012.0,21.0,3148.0,5060.0,,235072.0,4578.0,19344.0,31318.0,51404.0,22679.0,14940.0,25196.0,,82139.0,1278.0,4640.0,12507.0,3393.0,4410.0,10787.0,8736.0,,-152933.0,-3300.0,-14704.0,-18811.0,-48011.0,-18269.0,-4153.0,-16460.0,,DK
2022-10-16 13:00:00,16346.0,104.0,549.0,711.0,176.0,77.0,,396.0,,55.0,,0.0,618.0,,,,0.0,,788.0,,,,,33.0,,,,5073.0,,48.0,1037.0,0.0,124.0,,300.0,,146.0,,60.0,85.0,,0.0,5065.0,268.0,,,,,,,,,0.0,,384.0,,56.0,,,,,84.0,,55829.0,508.0,3505.0,3777.0,598.0,1150.0,37.0,6788.0,,19791.0,1788.0,,0.0,2732.0,,,0.0,,46568.0,3492.0,229.0,248.0,2008.0,1899.0,4583.0,12188.0,,189341.0,3857.0,16020.0,23981.0,35170.0,16605.0,11921.0,22092.0,,144980.0,5892.0,4447.0,6476.0,5514.0,3283.0,9685.0,20024.0,,-44361.0,2035.0,-11573.0,-17505.0,-29656.0,-13322.0,-2236.0,-2068.0,,DK
2022-11-18 09:00:00,18482.0,326.0,588.0,719.0,108.0,270.0,,480.0,,108.0,,0.0,623.0,,,,0.0,,9335.0,,,49.0,,25.0,,,,4518.0,,38.0,3050.0,0.0,130.0,,828.0,,320.0,,60.0,418.0,,0.0,11037.0,3292.0,,,,,,,,,0.0,,516.0,,53.0,,,,,92.0,,18188.0,364.0,499.0,5357.0,105.0,1362.0,69.0,2656.0,,20370.0,1957.0,,6.0,5253.0,,,0.0,,62002.0,3093.0,56.0,6352.0,2649.0,2021.0,2540.0,6936.0,1095.0,269105.0,5030.0,23852.0,37826.0,53237.0,25341.0,18380.0,29600.0,,133839.0,5740.0,1294.0,16574.0,8115.0,3808.0,13646.0,14284.0,1095.0,-135266.0,710.0,-22558.0,-21252.0,-45122.0,-21533.0,-4734.0,-15316.0,,DK
2022-10-03 11:00:00,16831.0,168.0,596.0,618.0,76.0,67.0,,372.0,,72.0,,0.0,619.0,,,,0.0,,496.0,,,0.0,,0.0,,,,7532.0,,35.0,1515.0,0.0,121.0,,476.0,,709.0,,16.0,55.0,,0.0,8997.0,524.0,,,,,,,,,0.0,,384.0,,45.0,,,,,80.0,,74785.0,829.0,4850.0,8062.0,891.0,2434.0,294.0,9440.0,,10406.0,1033.0,,18.0,491.0,,,0.0,,54480.0,2039.0,1021.0,3018.0,518.0,6230.0,1464.0,340.0,,192448.0,4294.0,18083.0,34720.0,40987.0,21450.0,14347.0,28896.0,,165695.0,4069.0,6563.0,13905.0,1976.0,8852.0,10755.0,11232.0,,-26753.0,-225.0,-11520.0,-20815.0,-39011.0,-12598.0,-3592.0,-17664.0,,DK
2022-01-07 01:00:00,17835.0,833.0,511.0,567.0,64.0,218.0,,574.0,,96.0,,4.0,656.0,,,,0.0,,393.0,,,1.0,,0.0,,,,5402.0,,16.0,1688.0,0.0,259.0,,1015.0,,234.0,,0.0,136.0,,0.0,8726.0,637.0,,,,,,,,0.0,0.0,,568.0,,36.0,,,,,88.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,,24221.0,1958.0,,,8664.0,,,0.0,,86853.0,2433.0,139.0,2711.0,8060.0,2780.0,3106.0,8055.0,,205425.0,3872.0,18378.0,20460.0,43913.0,16161.0,18216.0,20706.0,1348.0,135602.0,5227.0,706.0,5759.0,16788.0,3257.0,11832.0,10383.0,,-69823.0,1355.0,-17672.0,-14701.0,-27125.0,-12904.0,-6384.0,-10323.0,,DK
2022-01-26 16:00:00,19725.0,258.0,507.0,750.0,40.0,233.0,,499.0,,108.0,,4.0,644.0,,,,0.0,,8564.0,,,1080.0,,22.0,,,,4949.0,,44.0,5384.0,0.0,195.0,,924.0,,1459.0,,52.0,1182.0,,0.0,9504.0,5110.0,,,,,,,,0.0,0.0,,732.0,,48.0,,,,,109.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,,20528.0,2062.0,,,4058.0,,,0.0,,79050.0,2740.0,254.0,1991.0,4303.0,5264.0,5929.0,5093.0,,305399.0,5437.0,27592.0,47247.0,67372.0,25185.0,20346.0,34693.0,2401.0,135116.0,5061.0,909.0,11031.0,8401.0,5714.0,15433.0,11805.0,,-170283.0,-376.0,-26683.0,-36216.0,-58971.0,-19471.0,-4913.0,-22888.0,,DK
2022-12-19 11:00:00,19038.0,754.0,563.0,719.0,85.0,80.0,,400.0,,96.0,,0.0,622.0,,,,0.0,,6607.0,,,335.0,,32.0,,660.0,,3900.0,,20.0,2082.0,0.0,141.0,,1000.0,,169.0,,2.0,229.0,,43.0,9999.0,2340.0,,,,,,,,,0.0,,520.0,,43.0,,,,,80.0,,5593.0,33.0,3217.0,3867.0,66.0,1064.0,5.0,7520.0,,22124.0,2000.0,,10.0,9484.0,,,0.0,,96065.0,1859.0,373.0,790.0,8854.0,5059.0,4059.0,9996.0,1644.0,283877.0,5323.0,23084.0,39209.0,60975.0,26359.0,20865.0,31364.0,,154112.0,4646.0,4218.0,8654.0,18489.0,6419.0,14063.0,21996.0,1644.0,-129765.0,-677.0,-18866.0,-30555.0,-42486.0,-19940.0,-6802.0,-9368.0,,DK
2022-05-05 01:00:00,17509.0,480.0,578.0,586.0,61.0,249.0,,545.0,,108.0,,0.0,613.0,,,,0.0,,135.0,,,0.0,,0.0,,,,4962.0,,28.0,1696.0,0.0,194.0,,1146.0,,106.0,,28.0,45.0,,0.0,7511.0,1288.0,,,,,,,,,0.0,,372.0,,44.0,,,,,100.0,,0.0,2.0,0.0,0.0,0.0,54.0,0.0,139.0,,952.0,114.0,,,69.0,,,0.0,,7357.0,374.0,374.0,1023.0,380.0,2180.0,2641.0,8038.0,,178870.0,3152.0,16261.0,24387.0,41661.0,16539.0,12514.0,21254.0,1256.0,31501.0,970.0,1052.0,3963.0,510.0,2677.0,10152.0,11256.0,,-147369.0,-2182.0,-15209.0,-20424.0,-41151.0,-13862.0,-2362.0,-9998.0,,SE
2022-12-20 05:00:00,18445.0,717.0,553.0,725.0,84.0,79.0,,360.0,,100.0,,0.0,622.0,,,,0.0,,631.0,,,134.0,,0.0,,408.0,,3947.0,,16.0,2282.0,0.0,106.0,,820.0,,496.0,,0.0,452.0,,0.0,9150.0,1304.0,,,,,,,,,0.0,,445.0,,45.0,,,,,72.0,,0.0,0.0,0.0,93.0,0.0,18.0,0.0,8.0,,22680.0,2010.0,,1.0,9397.0,,,0.0,,107093.0,2164.0,196.0,396.0,8898.0,5036.0,4583.0,11896.0,1344.0,238408.0,4840.0,22893.0,37059.0,48770.0,23748.0,18441.0,24904.0,,153837.0,4891.0,810.0,4705.0,18379.0,5239.0,13733.0,14868.0,1344.0,-84571.0,51.0,-22083.0,-32354.0,-30391.0,-18509.0,-4708.0,-10036.0,,DK
2022-03-01 21:00:00,18758.0,895.0,527.0,621.0,136.0,223.0,,536.0,,114.0,,0.0,641.0,,,,0.0,,3363.0,,,0.0,,0.0,,,,3824.0,,44.0,1278.0,0.0,272.0,,595.0,,783.0,,27.0,260.0,,0.0,6053.0,942.0,,,,,,,,,0.0,,680.0,,56.0,,,,,108.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,112.0,,976.0,37.0,,,700.0,,,0.0,,12086.0,130.0,367.0,5293.0,1106.0,787.0,7232.0,7055.0,1187.0,234189.0,3923.0,23068.0,31553.0,49756.0,20398.0,17096.0,27065.0,2259.0,40584.0,1066.0,1021.0,8093.0,1942.0,1282.0,13285.0,9348.0,1187.0,-193605.0,-2857.0,-22047.0,-23460.0,-47814.0,-19116.0,-3811.0,-17717.0,-1072.0,UK
2022-05-02 12:00:00,17879.0,517.0,388.0,585.0,60.0,250.0,,504.0,,96.0,,0.0,602.0,,,,0.0,,839.0,,,0.0,,0.0,,,,4445.0,,18.0,1844.0,0.0,213.0,,1194.0,,176.0,,24.0,140.0,,0.0,4854.0,1177.0,,,,,,,,,0.0,,424.0,,44.0,,,,,106.0,,107588.0,902.0,4460.0,8113.0,1274.0,3884.0,386.0,9470.0,,1515.0,479.0,,,220.0,,,0.0,,6916.0,1650.0,180.0,1494.0,980.0,488.0,8625.0,6130.0,,249608.0,4130.0,19093.0,35117.0,31479.0,17844.0,14411.0,26127.0,1812.0,139878.0,3548.0,5114.0,12778.0,2534.0,4835.0,13865.0,18581.0,,-109730.0,-582.0,-13979.0,-22339.0,-28945.0,-13009.0,-546.0,-7546.0,,DK
2022-01-12 11:00:00,18592.0,800.0,498.0,605.0,121.0,229.0,,495.0,,108.0,,4.0,620.0,,,,0.0,,1700.0,,,211.0,,172.0,,,,5267.0,,4.0,1700.0,0.0,266.0,,1206.0,,120.0,,0.0,280.0,,0.0,6712.0,1342.0,,,,,,,,0.0,0.0,,728.0,,40.0,,,,,105.0,,33981.0,111.0,3556.0,5796.0,181.0,730.0,10.0,8428.0,,8008.0,1102.0,,,716.0,,,0.0,,15671.0,1649.0,666.0,5856.0,699.0,1128.0,8418.0,10210.0,,291850.0,5311.0,24723.0,42908.0,60078.0,26149.0,20766.0,33364.0,2505.0,84175.0,3662.0,4768.0,15068.0,1717.0,2525.0,15140.0,21786.0,,-207675.0,-1649.0,-19955.0,-27840.0,-58361.0,-23624.0,-5626.0,-11578.0,,DK
2022-08-18 01:00:00,16322.0,473.0,645.0,665.0,64.0,49.0,,420.0,,73.0,,0.0,615.0,,,,0.0,,44.0,,,,,0.0,,,,5509.0,,12.0,2038.0,0.0,86.0,,588.0,,305.0,,20.0,140.0,,0.0,6925.0,1032.0,,,,,,,,,0.0,,352.0,,48.0,,,,,92.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,472.0,,11794.0,812.0,,0.0,1202.0,,,0.0,,15831.0,419.0,13.0,1177.0,469.0,721.0,1855.0,8724.0,,166263.0,3044.0,16043.0,23269.0,42706.0,16512.0,11077.0,21824.0,,50230.0,1704.0,738.0,4635.0,1739.0,856.0,8780.0,11328.0,,-116033.0,-1340.0,-15305.0,-18634.0,-40967.0,-15656.0,-2297.0,-10496.0,,DK
2022-11-14 05:00:00,18919.0,413.0,570.0,770.0,63.0,273.0,,408.0,,108.0,,0.0,611.0,,,,0.0,,14056.0,,,238.0,,72.0,,,,4209.0,,33.0,2509.0,0.0,119.0,,616.0,,1008.0,,64.0,375.0,,0.0,11354.0,564.0,,,,,,,,,0.0,,501.0,,46.0,,,,,80.0,,3.0,0.0,35.0,345.0,4.0,92.0,0.0,4.0,,19399.0,1372.0,,0.0,2183.0,,,0.0,,56536.0,1796.0,93.0,899.0,2592.0,1697.0,692.0,5576.0,51.0,230092.0,4407.0,20890.0,33291.0,47428.0,21854.0,16286.0,22316.0,,114739.0,3581.0,841.0,5747.0,4842.0,2253.0,12046.0,7248.0,51.0,-115353.0,-826.0,-20049.0,-27544.0,-42586.0,-19601.0,-4240.0,-15068.0,,DK
2022-10-19 15:00:00,18763.0,206.0,617.0,783.0,180.0,261.0,,336.0,,81.0,,0.0,619.0,,,,0.0,,17098.0,,,480.0,,539.0,,,,4794.0,,44.0,2434.0,0.0,157.0,,416.0,,1347.0,,60.0,346.0,,43.0,6496.0,1664.0,,,,,,,,,0.0,,384.0,,52.0,,,,,84.0,,5318.0,3.0,84.0,26.0,91.0,5.0,0.0,2036.0,,2726.0,51.0,,5.0,6730.0,,,0.0,,19288.0,123.0,590.0,2316.0,3367.0,2232.0,5785.0,12180.0,,236457.0,4292.0,21457.0,37292.0,53501.0,22883.0,15947.0,28780.0,,69799.0,383.0,1447.0,7009.0,10368.0,3237.0,12281.0,16716.0,,-166658.0,-3909.0,-20010.0,-30283.0,-43133.0,-19646.0,-3666.0,-12064.0,,SE
2022-09-03 00:00:00,16674.0,7.0,276.0,628.0,0.0,45.0,,416.0,,92.0,,0.0,614.0,,,,0.0,,682.0,,,30.0,,0.0,,,,4204.0,,20.0,1647.0,0.0,97.0,,452.0,,356.0,,20.0,249.0,,0.0,7336.0,524.0,,,,,,,,,0.0,,372.0,,48.0,,,,,92.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,,21737.0,1437.0,,0.0,3405.0,,,0.0,,65728.0,1011.0,140.0,329.0,4493.0,2652.0,2104.0,6372.0,,164232.0,2724.0,15380.0,25379.0,39874.0,14936.0,11041.0,23132.0,,109845.0,2455.0,504.0,3497.0,7898.0,2794.0,9440.0,7920.0,,-54387.0,-269.0,-14876.0,-21882.0,-31976.0,-12142.0,-1601.0,-15212.0,,DK
2022-11-25 21:00:00,18104.0,997.0,578.0,756.0,79.0,269.0,,468.0,,88.0,,0.0,618.0,,,,0.0,,1680.0,,,251.0,,0.0,,,,4903.0,,60.0,2181.0,0.0,106.0,,1208.0,,182.0,,44.0,366.0,,0.0,10164.0,4116.0,,,,,,,,,0.0,,440.0,,48.0,,,,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,10752.0,536.0,,5.0,2880.0,,,0.0,,42526.0,428.0,7.0,1418.0,2854.0,285.0,968.0,7688.0,1172.0,201475.0,3464.0,20981.0,28833.0,47616.0,19701.0,15242.0,27688.0,,78675.0,1961.0,737.0,5595.0,5813.0,660.0,11132.0,13588.0,1172.0,-122800.0,-1503.0,-20244.0,-23238.0,-41803.0,-19041.0,-4110.0,-14100.0,,DK
2022-09-13 10:00:00,16660.0,319.0,242.0,499.0,60.0,45.0,,392.0,,56.0,,0.0,608.0,,,,0.0,,307.0,,,202.0,,0.0,,,,5252.0,,40.0,1894.0,0.0,96.0,,456.0,,231.0,,20.0,257.0,,0.0,7334.0,632.0,,,,,,,,,0.0,,372.0,,42.0,,,,,80.0,,87615.0,1031.0,6383.0,9994.0,1078.0,3592.0,287.0,4756.0,,17892.0,1774.0,,6.0,2122.0,,,0.0,,30800.0,3195.0,4.0,835.0,959.0,1409.0,6007.0,13760.0,,254676.0,4366.0,17401.0,39077.0,39544.0,21322.0,14372.0,33040.0,,159185.0,6319.0,6731.0,14295.0,4219.0,5142.0,13628.0,20076.0,,-95491.0,1953.0,-10670.0,-24782.0,-35325.0,-16180.0,-744.0,-12964.0,,DK
2022-07-27 04:00:00,17613.0,32.0,439.0,691.0,60.0,244.0,,448.0,,68.0,,0.0,607.0,,,,0.0,,3457.0,,,181.0,,0.0,,,,6100.0,,15.0,3377.0,0.0,83.0,,528.0,,443.0,,20.0,994.0,,0.0,5580.0,416.0,,,,,,,,,0.0,,360.0,,47.0,,,,,84.0,,7140.0,169.0,828.0,1659.0,72.0,1460.0,80.0,476.0,,20994.0,2018.0,,0.0,2132.0,,,0.0,,27986.0,2604.0,0.0,377.0,1250.0,1081.0,5414.0,6848.0,,208164.0,3417.0,18568.0,39935.0,43631.0,19718.0,11507.0,27072.0,,84161.0,4823.0,1349.0,7886.0,3514.0,2868.0,11074.0,8800.0,,-124003.0,1406.0,-17219.0,-32049.0,-40117.0,-16850.0,-433.0,-18272.0,,DK
2022-06-12 16:00:00,17310.0,25.0,510.0,553.0,81.0,229.0,,440.0,,68.0,,0.0,595.0,,,,0.0,,2683.0,,,1809.0,,681.0,,,,6423.0,,48.0,4992.0,0.0,174.0,,692.0,,887.0,,44.0,864.0,,0.0,8384.0,748.0,,,,,,,,,0.0,,356.0,,54.0,,,,,84.0,,39661.0,237.0,945.0,1101.0,580.0,596.0,74.0,9184.0,,10582.0,1117.0,,4.0,1752.0,,,0.0,,37869.0,2019.0,177.0,4191.0,1576.0,229.0,3324.0,8096.0,,194786.0,3665.0,18515.0,30883.0,37987.0,17088.0,12810.0,26480.0,1646.0,115839.0,3398.0,1778.0,14109.0,3989.0,1909.0,11782.0,19244.0,,-78947.0,-267.0,-16737.0,-16774.0,-33998.0,-15179.0,-1028.0,-7236.0,,DK
2022-05-23 05:00:00,18783.0,387.0,448.0,540.0,75.0,236.0,,477.0,,96.0,,0.0,594.0,,,,0.0,,22309.0,,,1304.0,,413.0,,,,7123.0,,52.0,6076.0,0.0,168.0,,942.0,,1181.0,,30.0,,,0.0,9580.0,2750.0,,,,,,,,,0.0,,372.0,,56.0,,,,,112.0,,27751.0,625.0,2408.0,5163.0,287.0,3059.0,247.0,754.0,,11314.0,629.0,,,1417.0,,,0.0,,35502.0,602.0,2.0,751.0,1039.0,79.0,431.0,6783.0,,238632.0,4316.0,19406.0,38670.0,45777.0,20996.0,14767.0,25917.0,1432.0,124431.0,2243.0,2996.0,14428.0,2818.0,3955.0,10258.0,11818.0,,-114201.0,-2073.0,-16410.0,-24242.0,-42959.0,-17041.0,-4509.0,-14099.0,,DK
2022-08-14 15:00:00,16807.0,408.0,541.0,641.0,60.0,49.0,,508.0,,60.0,,0.0,618.0,,,,0.0,,4465.0,,,685.0,,75.0,,,,4986.0,,24.0,3221.0,0.0,85.0,,508.0,,724.0,,20.0,525.0,,0.0,8835.0,344.0,,,,,,,,,0.0,,352.0,,42.0,,,,,80.0,,51887.0,292.0,1893.0,2856.0,610.0,946.0,138.0,11484.0,,11159.0,691.0,,23.0,1254.0,,,0.0,,22303.0,634.0,27.0,1910.0,629.0,1489.0,1102.0,5532.0,,186528.0,3906.0,17695.0,27469.0,41785.0,16359.0,12743.0,25940.0,,112743.0,2025.0,2547.0,10479.0,2553.0,2644.0,10075.0,18456.0,,-73785.0,-1881.0,-15148.0,-16990.0,-39232.0,-13715.0,-2668.0,-7484.0,,DK
2022-03-19 02:00:00,18521.0,870.0,530.0,632.0,0.0,182.0,,478.0,,124.0,,0.0,657.0,,,,0.0,,1312.0,,,0.0,,0.0,,,,3994.0,,52.0,892.0,0.0,161.0,,921.0,,173.0,,56.0,26.0,,0.0,5162.0,530.0,,,,,,,,,0.0,,500.0,,46.0,,,,,106.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,6529.0,323.0,,,6333.0,,,0.0,,70139.0,207.0,68.0,5233.0,5035.0,861.0,6564.0,6018.0,979.0,190767.0,3433.0,18457.0,24166.0,38847.0,17689.0,15293.0,20720.0,1271.0,101292.0,1400.0,752.0,7440.0,11368.0,1204.0,11726.0,8074.0,979.0,-89475.0,-2033.0,-17705.0,-16726.0,-27479.0,-16485.0,-3567.0,-12646.0,-292.0,UK
